Normal_char_score,Normal_char_hit_count,Normal_char_max_score,Normal_word_score,Normal_word_hit_count,Normal_word_max_score,SQL_Injection_char_score,SQL_Injection_char_hit_count,SQL_Injection_char_max_score,SQL_Injection_word_score,SQL_Injection_word_hit_count,SQL_Injection_word_max_score,Cross_Site_Scripting_char_score,Cross_Site_Scripting_char_hit_count,Cross_Site_Scripting_char_max_score,Cross_Site_Scripting_word_score,Cross_Site_Scripting_word_hit_count,Cross_Site_Scripting_word_max_score,PortScan_char_score,PortScan_char_hit_count,PortScan_char_max_score,PortScan_word_score,PortScan_word_hit_count,PortScan_word_max_score,Normal_total,SQL_Injection_total,Cross_Site_Scripting_total,PortScan_total,top_class_score,second_class_score,score_margin,sqli_minus_xss,xss_minus_sqli,portscan_minus_max_web
6.390305254236237,137,0.0922225336509506,5.884406442333831,58,0.22934543794763307,0.0,0,0.0,0.08143761681188094,1,0.08143761681188094,0.17663998662408031,3,0.05890875716991819,0.20449584952497585,2,0.12090035258577239,10.958642929194196,215,0.0922225336509506,6.90065606520966,70,0.22934543794763307,12.274711696570069,0.08143761681188094,0.38113583614905616,17.859298994403858,17.859298994403858,12.274711696570069,5.584587297833789,-0.2996982193371752,0.2996982193371752,17.4781631582548
0.0,0,0.0,0.4271825225725979,3,0.2320537623890786,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.4271825225725979,0.0,0.0,0.0,0.4271825225725979,0.0,0.4271825225725979,0.0,0.0,0.0
0.027531788310369208,1,0.027531788310369208,0.8395654612343593,4,0.290971035879468,0.04219971303336273,1,0.04219971303336273,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.8670972495447284,0.04219971303336273,0.0,0.0,0.8670972495447284,0.04219971303336273,0.8248975365113658,0.04219971303336273,-0.04219971303336273,-0.04219971303336273
0.0,0,0.0,0.7136536168360652,4,0.3025787672542586,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.7136536168360652,0.0,0.0,0.0,0.7136536168360652,0.0,0.7136536168360652,0.0,0.0,0.0
0.0,0,0.0,0.6787864124813977,4,0.2458628067834435,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.12501281141987539,2,0.06766916499546792,0.6787864124813977,0.0,0.0,0.12501281141987539,0.6787864124813977,0.12501281141987539,0.5537736010615223,0.0,0.0,0.12501281141987539
0.5790260881121561,12,0.05044540427234354,1.4700773766105453,14,0.320034357214617,0.0,0,0.0,0.04963582159064153,1,0.04963582159064153,0.0,0,0.0,0.04963582159064153,1,0.04963582159064153,0.0,0,0.0,1.1407255866804327,19,0.10162290602671882,2.0491034647227013,0.04963582159064153,0.04963582159064153,1.1407255866804327,2.0491034647227013,1.1407255866804327,0.9083778780422687,0.0,0.0,1.091089765089791
0.0,0,0.0,0.4138777970014742,3,0.22482637956512716,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.4138777970014742,0.0,0.0,0.0,0.4138777970014742,0.0,0.4138777970014742,0.0,0.0,0.0
0.7191627705789343,11,0.10752028199463529,0.5587137310645582,6,0.15105305341202335,0.0,0,0.0,0.20982712603096837,2,0.14402092518010057,0.17924423136743978,2,0.10925191462263122,0.216410105348546,2,0.14402092518010057,0.0,0,0.0,0.39468643967634764,3,0.1925778090988021,1.2778765016434925,0.20982712603096837,0.39565433671598577,0.39468643967634764,1.2778765016434925,0.39565433671598577,0.8822221649275068,-0.1858272106850174,0.1858272106850174,-0.0009678970396381215
0.0,0,0.0,0.677285708855622,5,0.22616276207576172,0.031645070636637254,1,0.031645070636637254,0.0652405717768337,1,0.0652405717768337,0.15843041403375047,4,0.04099772960182235,0.0,0,0.0,0.0,0,0.0,0.0433048493211447,1,0.0433048493211447,0.677285708855622,0.09688564241347096,0.15843041403375047,0.0433048493211447,0.677285708855622,0.15843041403375047,0.5188552948218715,-0.061544771620279506,0.061544771620279506,-0.11512556471260577
0.0,0,0.0,1.0511203005801044,4,0.3642903106615005,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0511203005801044,0.0,0.0,0.0,1.0511203005801044,0.0,1.0511203005801044,0.0,0.0,0.0
